,Susceptible,Infected,Recovered,Dead
0,1.0,0.0,0.0,0.0
1,0.9993609507938321,0.0006081958253560761,2.4357932219693923e-05,6.495448591918381e-06
2,0.999004903777198,0.0009180199592634799,6.084968174105849e-05,1.6226581797615598e-05
3,0.9984552577608835,0.0013978964586736562,0.00011593087929686727,3.091490114583128e-05
4,0.9976023500646047,0.002144564024093514,0.0001998046668172867,5.3281244484609776e-05
5,0.9962620424517982,0.003321884771068634,0.0003284785082628975,8.759426887010602e-05
6,0.9941428033075143,0.005188660672751584,0.0005277915945270154,0.00014074442520720418
7,0.9907641160860322,0.008173009683104457,0.0008391112348921105,0.00022376299597122947
8,0.9854127921157263,0.012903184917494367,0.001329491815878378,0.0003545311509009008
9,0.976933959883666,0.02040137509582485,0.00210368291092804,0.0005609821095808106
10,0.9635432785428094,0.03224155192939899,0.003327765416677531,0.000887404111114008
11,0.9425328408327981,0.05080163169277611,0.00526225853244147,0.0014032689419843924
12,0.9100656826313712,0.07940786588555206,0.008310356434008034,0.0022160950490688106
13,0.8610702228096859,0.12236832789993526,0.013074828387141161,0.0034866209032376424
14,0.790006584720092,0.1841319730691341,0.020416928061137277,0.005444514149636608
15,0.6931388756807253,0.26700565215524674,0.03146484644528532,0.008390625718742753
16,0.5726032251597506,0.36724887311242266,0.047485185574600124,0.012662716153226703
17,0.43992901007582386,0.4720121738398052,0.06952011796134545,0.018538698123025464
18,0.3136242534733137,0.5624440052304902,0.09784084839173379,0.026090892904462346
19,0.20963112115745836,0.6236913931488284,0.1315874887055632,0.0350899969881502
20,0.13374882166606625,0.6521731467609095,0.16900897229449288,0.04506905927853145
21,0.08302561400049495,0.6533311952726518,0.20813936110014747,0.05550382962670598
22,0.05107656449777362,0.6356270739346513,0.24733923281650658,0.0659571287510684
23,0.03165859092794919,0.6067373898854425,0.28547685725258565,0.07612716193402284
24,0.020018976501839862,0.5722649626802581,0.32188110064571224,0.0858349601721899
25,0.013010915548561496,0.535780886469837,0.35621699840652765,0.09499119957507406
26,0.008719157943866605,0.4993532967028241,0.38836385159471787,0.10356369375859145
27,0.006027324199344198,0.46409427989793195,0.41832504939688725,0.1115533465058366
28,0.004293209443376488,0.4305572293816568,0.4461707061907633,0.11897885498420353
29,0.003145285429530035,0.3989828039624973,0.47200413995366264,0.12586777065431004
30,0.0023650933059547806,0.36944030298492275,0.4959431081914126,0.13225149551771
31,0.0018214558574766802,0.34190647740654684,0.5181095263705079,0.1381625403654688
32,0.0014338143865506422,0.3163092265945752,0.5386239150149006,0.14363304400397353
33,0.001151427664408112,0.29255211209553,0.5576024686105753,0.1486939916294867
34,0.0009416639521514313,0.27052791528852643,0.575155595336307,0.15337482542301517
35,0.0007830053437021281,0.25012645233504777,0.5913872702536185,0.1577032720676316
36,0.000661025482476699,0.23123882181880956,0.6063948573937215,0.16170529530499236
37,0.0005658252398637251,0.21375987160319299,0.6202691867028499,0.16540511645409334
38,0.000490496579166808,0.19758945002204722,0.6330947789990415,0.16882527439974446
39,0.0004301416112656568,0.1826330067882728,0.6449501460003645,0.17198670560009718
40,0.0003812222412283228,0.16880181764240135,0.6559081264076608,0.17490883370870952
41,0.00034115006465109673,0.15601295167815613,0.6660362354662049,0.17760966279098794
42,0.00030800636751930594,0.14418911104774806,0.6753970125668942,0.18010587001783848
43,0.0002803544425350657,0.13325839053310337,0.6840483592297592,0.18241289579460246
44,0.00025709468775276476,0.12315401260736987,0.6920438626617452,0.18454503004313205
45,0.00023738446207003609,0.11381401787489248,0.6994331034181873,0.18651549424485
46,0.00022056501539620874,0.10518097196307447,0.706261944490681,0.18833651853084832
47,0.00020612082612910136,0.09720166228314792,0.7125728028084655,0.19001941408225748
48,0.00019364647207832127,0.08982681030367948,0.7184049025454544,0.19157464067878785
49,0.00018281582208773728,0.0830108033705904,0.7237945111636753,0.19301186964364667
50,0.00017336975348193953,0.07671142838303134,0.7287751593659105,0.1943400424975762
51,0.00016509082402972987,0.07088963875537319,0.7333778450688925,0.19556742535170463
52,0.00015780919628624991,0.06550930783770828,0.7376312233942148,0.19670165957179064
53,0.00015137684212457062,0.06053703279620413,0.7415617818644773,0.19774980849719395
54,0.00014567567048172762,0.05594191947533547,0.7451940038322495,0.19871840102193325
55,0.00014060468541677017,0.051695404580274926,0.7485505190007697,0.19961347173353858
56,0.0001360797924392745,0.047771078725151524,0.7516522432755862,0.20044059820682306
57,0.0001320324662325406,0.04414452406824674,0.7545185079990953,0.20120493546642543
58,0.0001284034520735113,0.04079316925321902,0.7571671794431901,0.20191124785151734
59,0.00012514314323386092,0.03769614869881402,0.7596147695983831,0.20256393855956892
60,0.00012220762476364646,0.034834176916174374,0.7618765385203121,0.2031670769387499
61,0.00011955854958344144,0.032189428545725325,0.7639665891352826,0.2037244237694087
62,0.00011716251013028903,0.029745428015703353,0.765897954848026,0.20423945462614032
63,0.00011499079238343542,0.027486947204256755,0.7676826805289682,0.20471538147439158
64,0.00011302522048298798,0.02539990478863369,0.7693318973612236,0.20515517262965965
65,0.00011124054381381363,0.023471296701366703,0.7708558916485416,0.2055615711062778
66,0.00010961779989455516,0.02168910089598209,0.7722641694506236,0.20593711185349972
67,0.00010813946385413033,0.020042207563927873,0.7735655155043827,0.2062841374678354
68,0.00010679177399782658,0.01852034747892566,0.7747680479582183,0.20660481278885828
69,0.00010556112286385664,0.017114031721661278,0.7758792688069538,0.20690113834852106
70,0.00010443889261215596,0.01581448754106672,0.7769061107102534,0.20717496285606765
71,0.00010341282412692944,0.014613612556430877,0.7778549799627175,0.2074279946567247
72,0.00010247345412773949,0.013503917372141322,0.7787317967161035,0.20766181245762758
73,0.00010161490170452379,0.012478478204281798,0.7795420317584318,0.20787787513558184
74,0.00010082877767251025,0.011530899984788397,0.7802907404506887,0.20807753078685037
75,0.00010010700953216275,0.010655273354084824,0.780982594449776,0.20826202518660702
76,9.944520878644578e-05,0.009846134379920095,0.7816219108510211,0.20843250956027232
77,9.883693933242777e-05,0.009098436436500188,0.7822126789138165,0.20859004771035106
78,9.827917878773466e-05,0.008407513027870867,0.7827585851000063,0.2087356226933351
79,9.776652785417726e-05,0.007769054688686237,0.7832630358816786,0.208870142901781
80,9.729471540584879e-05,0.007179078344794411,0.7837291791629997,0.20899444777680004
81,9.686110123514615e-05,0.0066339020047607375,0.7841599238636874,0.20910931303031666
82,9.64617265007494e-05,0.006130124827133319,0.784557957983973,0.20921545546239287
83,9.609355202728774e-05,0.0056646035147446495,0.784925765473601,0.209313537459627
84,9.575610632425941e-05,0.005234431093327085,0.7852656416844856,0.2094041711158629
85,9.544582002603456e-05,0.0048369246165324495,0.7855797075500854,0.20948792201335614
86,9.516043848561655e-05,0.004469603727216402,0.7858699230270774,0.20956531280722068
87,9.489745011515986e-05,0.004130176832318413,0.7861380992507102,0.20963682646685614
88,9.465502715391334e-05,0.0038165258160234596,0.7863859098606496,0.20970290929617325
89,9.443204308888009e-05,0.0035266928380707097,0.7866149014096108,0.2097639737092296
90,9.422701411994582e-05,0.00325886921134627,0.7868265029798951,0.2098204007946387
91,9.403764694443191e-05,0.0030113845184594683,0.7870220351325758,0.2098725427020203
92,9.386406447862189e-05,0.0027826928775223575,0.7872027182036834,0.2099207248543156
93,9.370388178690678e-05,0.002571368401522373,0.7873696797763347,0.209965247940356
94,9.355647941649435e-05,0.002376091805377086,0.7875239618804262,0.21000638983478037
95,9.34214175939038e-05,0.002195643889991018,0.7876665273887488,0.21004440730366636
96,9.329643709366952e-05,0.002028899934851935,0.7877982660221482,0.2100795376059062
97,9.318136494532948e-05,0.001874818611951528,0.7879200000182394,0.21011200000486382
98,9.307517503034292e-05,0.0017324385873581987,0.7880324891349565,0.21014199710265508
99,9.29774266053384e-05,0.0016008710031439797,0.7881364354501981,0.2101697161200528
100,9.288760551609462e-05,0.0014792946279942813,0.7882324877103865,0.2101953300561031
