,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003576218149307108,0.0017604182432687625,0.004482486705324055,0.010193158339145194,0.021447580444060234,0.042185260483102276,0.07961721376529796,0.1441903198152068,0.2475785587399986,0.3935966984322602,0.5627224284670421,0.7022603666476455,0.7625762438904911,0.751725040783793,0.709694457186219,0.6604161954192936,0.6117761830383628,0.5658520710368934,0.5230803380682858,0.48342955477463184,0.4467385458701688,0.4128118298711541,0.381451981159484,0.3524695615274666,0.32568663804220727,0.3009374207692776,0.2780680952808216,0.25693620302286024,0.23740993375059413,0.21936740001175462,0.2026959263987455,0.18729136611313274,0.17305747123720527,0.1599052931191455,0.1477526381270912,0.13652355406896724,0.12614785633387654,0.1165606942778835,0.1077021423020041,0.09951682996321597,0.09195359291002407,0.08496515504072084,0.07850783315639133,0.07254126337955526,0.06702814906897267,0.061934028369677284,0.057227058477768586,0.05287781621699961,0.04885911443743103,0.0451458327105076,0.04171475890709353,0.038544445769290794,0.035615075416042,0.032908336429965324,0.030407308888532644,0.028096358844513825,0.025961040516334452,0.023988005794959088,0.02216492122708505,0.02048039062929376,0.018923884046243275,0.017485671727574644,0.01615676326091202,0.014928851623593605,0.01379426106504501,0.01274589924713588,0.011777212790398686,0.010882146262251135,0.010055104718396197,0.009290918154628238,0.008584809650440296,0.007932365276237927,0.007329506560798965,0.006772464996447413,0.0062577585334027816,0.005782169653707258,0.005342725524744268,0.004936679094772495,0.00456149213947038,0.0042148193395025605,0.0038944936197423115,0.003598512602712957,0.0033250260915676385,0.0030723245043624945,0.002838828187324979,0.0026230775403136867,0.0024237239418417795,0.0022395211672283193,0.0020693177541417575,0.0019120498001699382,0.0017667342104205417,0.0016324626052130631,0.0015083956417227165,0.0013937577186224957,0.001287832277521607
1,0.0004977600796416127,0.0007355552741845955,0.0010929765038119891,0.0016158672337636948,0.0024014453102455813,0.0035940223498282663,0.005380662998354909,0.008041318496011744,0.01202033632465812,0.017987325642390483,0.026855582174501586,0.03999367641404554,0.05926098136355853,0.0871009568106809,0.1264818696943687,0.18030514888118804,0.25032548632179463,0.33504509212121314,0.42768344872130015,0.5158983800788586,0.5855804277526656,0.6273849878067473,0.6406954426755834,0.6316592517672348,0.6082839339882188,0.5771355690264075,0.5425666501876432,0.5071641226044457,0.47236897338288525,0.4389417409720694,0.40725541389641906,0.3774644435268998,0.3496004481916778,0.32362790209258824,0.2994738783031862,0.2770464341368759,0.25624556144017135,0.2369688954664909,0.21911531272963072,0.2025872184990929,0.18729129880241294,0.17313943959298395,0.16004871433142043,0.14794152222926715,0.13674538585333573,0.1263928308052315,0.11682111885763928,0.10797198490638253,0.09979135650090983,0.09222909072056719,0.08523873616448632,0.07877726814928483,0.07280484106490397,0.06728460791344784,0.062182416106890015,0.05746671726885688,0.0531083071019287,0.04908017130038386,0.0453573311451925,0.041916691721102926,0.03873687431997491,0.0357981501269288,0.033082267466786906,0.030572336150973083,0.028252757597950658,0.026109108052257992,0.024128056423527094,0.022297275892609398,0.020605356871510338,0.019041790002226267,0.017596845118177638,0.01626152449950807,0.01502751871783216,0.013887137806245311,0.012833275636861149,0.011859381731905844,0.010959381160164495,0.010127676347882314,0.009359083989779499,0.008648814426595897,0.007992441758530937,0.007385881408372948,0.006825343460603092,0.006307341443451238,0.005828648494853761,0.005386282855832349,0.004977489259656344,0.0045997217336094295,0.004250617605579693,0.003928013937750225,0.0036298868734879826,0.003354391510008968,0.003099802995530331,0.0028645375814332678,0.0026471268489876056,0.0024462189455198543,0.002260554780097109,0.002088980898100181,0.0019304314725339397,0.0017839166992011457,0.0016485170502019073
2,0.0004968944099378882,0.0007264442616015137,0.0012057191669454363,0.0019153826755816594,0.003104239011615564,0.004867278318042733,0.007689288131710132,0.012275130501322663,0.019782449401474153,0.03174622495856604,0.050868000660160215,0.08053648517031309,0.12572459532119107,0.19177253310232392,0.2827532926315254,0.3963786226311766,0.5187929826588431,0.6238595040269345,0.686778240573884,0.701973428651454,0.6832753273997869,0.6477280621510135,0.6061806461686988,0.5638272756619944,0.522866407837219,0.484138940153588,0.4479129019491675,0.4142060284968131,0.3829312935059729,0.3539588500197992,0.32714369719543623,0.3023388706361007,0.2794015625916567,0.25819590948437565,0.23859407040868952,0.22047658202059722,0.20373224271120072,0.188257749230445,0.17395731674280152,0.16074223872121035,0.14853038461254955,0.13724577891216222,0.12681813707549505,0.11718247407959721,0.10827870279106265,0.1000512911832412,0.09244890124767492,0.08542407042503392,0.07893294535840982,0.07293499960218014,0.06739276790476172,0.062271639350191324,0.05753962755239319,0.05316717595050685,0.04912696511713748,0.045393754074059996,0.04194421883669269,0.03875680696434937,0.03581160311762142,0.0330902034128449,0.030575600864818427,0.028252083391911,0.026105131285187405,0.02412132680484653,0.02228827182260778,0.02059451275475767,0.019029466218243803,0.017583351775388584,0.016247129879058807,0.01501245255016198,0.013871599311020428,0.012817443224795475,0.011843395530391473,0.010943369280135132,0.010111737920550702,0.00934330574603176,0.00863326972109992,0.007977192886996626,0.0073709723163907885,0.006810822155352973,0.006293239019076281,0.005814989940813359,0.005373084538238545,0.004964761755527161,0.004587467307192887,0.004238844099396864,0.003916715167817519,0.003619066957162915,0.0033440369348834496,0.003089907143957177,0.002855090179785525,0.00263811827416683,0.002437635208854183,0.0022523878377631616,0.002081217262541617,0.0019230546455106048,0.0017769123741421273,0.0016418769021835258,0.0015171031273693457,0.0014018111644243248,0.0012952813822388377
3,0.0004526935264825713,0.0007024529425561837,0.0009331498571875659,0.0011462330434531562,0.001626963003187392,0.0023545950198617534,0.003309719352364826,0.005323748517845598,0.0085923182636674,0.014132470104569602,0.023409040061845944,0.03823821416549849,0.06281246693684013,0.10243612561684803,0.1636026446657558,0.2525729227947105,0.36932988540250716,0.4992453018217113,0.6131427205885112,0.6822676144676453,0.7022464055357106,0.687655187783093,0.6551590065874061,0.6154496528087026,0.5739757658320147,0.5332584291809827,0.4943881526330582,0.45780499408534403,0.42362569718510695,0.39182442853174826,0.36230676359819947,0.33494988052372315,0.3096182343303344,0.2861769495500095,0.2644930518393417,0.2444408196124373,0.22590070623033473,0.2087610762463143,0.19291786343034106,0.17827410885133455,0.16473974722185827,0.15223133026264313,0.14067146603522013,0.1299885035645328,0.12011609037907468,0.11099295627274768,0.10256229752958682,0.09477167125352917,0.08757259705998324,0.08092020096663036,0.07477293462525575,0.06909251703796966,0.06384351871353515,0.058993218669319517,0.05451132593042911,0.05036987267558422,0.04654302290558297,0.043006888836568884,0.03973938543042538,0.03672011472126557,0.03393020807605772,0.03135224949526206,0.028970153970291918,0.026769039234582424,0.024735127833644233,0.02285574182824734,0.021119139577768353,0.019514479779687104,0.018031752512736865,0.016661675610146857,0.015395688891722988,0.014225898264586567,0.013144985604643165,0.012146196889722538,0.011223291331107887,0.010370502370685661,0.009582509139675904,0.008854394911762573,0.008181609024728115,0.007559939294480144,0.006985508458890832,0.006454726473746845,0.005964276130891233,0.005511092322839324,0.005092342883272859,0.0047054108836459075,0.004347871128079321,0.004017489937066813,0.0037122175869002487,0.0034301387115109475,0.003169497731822945,0.00292865830170887,0.0027061225959636274,0.002500499531658546,0.0023104967180148524,0.0021349340682425325,0.001972707119777929,0.0018228093875095317,0.0016843038510426902,0.0015563247035327056,0.0014380649611073317
4,0.0002894356005788712,0.00040556776117313897,0.0005128547923441092,0.0008881511234429158,0.0015108209310884363,0.0024995065277399545,0.004100762389751685,0.007090029317828496,0.012034485085658811,0.020526277260603593,0.03462919754049278,0.05817099866470195,0.09614224018242916,0.15546458397501664,0.24287275714283973,0.3604529561542253,0.49681739642824946,0.6223882650796815,0.7017879033354932,0.7230449291801726,0.703402793294332,0.6650529212174205,0.6209543311154908,0.5766406912455139,0.5341815385436199,0.4942737990837272,0.4570785302124583,0.422548625588603,0.39055763691443895,0.36095077061712,0.33356677551868297,0.3082475563887145,0.28484240776757525,0.26320953961151383,0.24321645035608086,0.22473991736146764,0.2076655905419155,0.19188749991572768,0.1773075208752527,0.16383485967723274,0.15138557090788304,0.13988200347616053,0.1292523863282332,0.11943036587769992,0.1103546185213318,0.10196846980651635,0.09421954505821649,0.08705943677219426,0.08044341310574767,0.07433013730695986,0.06868141337559018,0.0634619449801963,0.05863911661279597,0.05418278729786564,0.05006510971056872,0.04626035253391742,0.0427447352743309,0.03949628641726662,0.03649470208602497,0.033721225971075346,0.031158521022506647,0.028790571691257417,0.026602576641035904,0.02458086096949751,0.02271278688782047,0.02098667909207354,0.01939174996187996,0.017918030162613122,0.01655630800502134,0.015298072796219418,0.01413545966905727,0.013061201019723578,0.012068582935323494,0.011151401266108522,0.010303922033545155,0.009520849681194217,0.00879728888827315,0.008128717247492685,0.00751095433480756,0.006940139162233411,0.006412704581628862,0.0059253541077057565,0.005475040528231061,0.005058949892236884,0.004674481679910644,0.004319231769429151,0.00399097958385837,0.0036876741257772733,0.003407419040367414,0.0031484625063689566,0.0029091866507664358,0.0026880949335204626,0.0024838057691162945,0.0022950417635997362,0.002120623411292506,0.0019594604446217384,0.0018105454561767947,0.0016729480013195094,0.001545807548076303,0.0014283293658774263,0.0013197791235070727
5,0.00048192771084337347,0.0006935936264465058,0.001047076271742497,0.0015765444430986225,0.0023810107309403207,0.0036415023001177935,0.00554628577816579,0.008558212509455864,0.01329733792159745,0.020760776283138067,0.03258947640904568,0.05109895344303159,0.07970007679687206,0.12302080963343899,0.185989795034558,0.2717902421544153,0.37747875963771227,0.48974609313141215,0.5868990315162216,0.649930482111409,0.6739342337908132,0.6671618214199956,0.6417401428637096,0.6071255541785642,0.5690190829083227,0.5304595321501709,0.4929688372379998,0.45726417890737264,0.42364568268816977,0.39220102730910433,0.3629073836591202,0.3356861781970454,0.31043190800091297,0.287027961915808,0.2653548726502001,0.24529512843861825,0.22673551505346623,0.20956854539881212,0.19369290935993758,0.17901372243394947,0.16544239534173488,0.15289647380564675,0.14129933583130172,0.13057981921191633,0.12067197128237377,0.11151467180077115,0.10305133928737868,0.09522956704440416,0.0880008949489344,0.08132045533599887,0.07514676358396537,0.06944144891831228,0.06416904209532416,0.05929674977637325,0.05479423265693201,0.05063346436310824,0.04678853592866031,0.04323548367394886,0.03995217115541503,0.03691812841659707,0.03411444404315319,0.031523636420399445,0.029129548015828576,0.026917251129293555,0.0248729410640682,0.022983868693454118,0.021238246908586306,0.019625192618187626,0.018134637871331846,0.016757282899620647,0.015484530601407531,0.014308440328331265,0.013221672732284607,0.012217439110132376,0.01128947673032531,0.010431991749697984,0.00963963217359218,0.008907452586132894,0.008230883271869265,0.007605700049904978,0.0070280013181200284,0.006494180276404881,0.006000904178904051,0.005545095115468055,0.005123905830709513,0.004734708623716781,0.004375072267303578,0.004042751875514631,0.0037356731435476817,0.0034519178133407156,0.003189716546284182,0.002947431304617004,0.0027235485359439955,0.002516672835364881,0.002325511705577451,0.0021488708763002175,0.0019856483933394396,0.0018348229357583836,0.0016954539093960554,0.0015666706471713177,0.0014476686509723939
6,0.0004455004455004455,0.0007231969237521275,0.0011354200614970432,0.001827407596376915,0.002855034116324624,0.004579961560948744,0.007410412818767046,0.011792975033233505,0.018893477988437393,0.030347013568934572,0.04836205201342634,0.07651671710155254,0.11911789575549046,0.1814036421873097,0.26765903887081854,0.37666034689976563,0.4971313717202692,0.6053341369162554,0.6759245352815716,0.699452898432774,0.6864510159804788,0.6536747931519702,0.6130992470018651,0.5708654476894677,0.5296584751128957,0.49054774410264196,0.4538964964632184,0.41976423716909794,0.388081360835819,0.3587243190372318,0.33155016822517064,0.3064117966468254,0.2831654035964119,0.2616736712713663,0.24180731211502357,0.22344533388592222,0.20647503241157403,0.1907917569277183,0.1762984370023325,0.16290515140303483,0.15052867967591313,0.13909198351051386,0.12852383800603867,0.11875837239281317,0.1097346899827928,0.10139649247951558,0.09369174321734376,0.08657235129436401,0.0799938651838207,0.07391520475601601,0.06829840556026145,0.06310838446514383,0.05831272334114674,0.05388146234197036,0.049786916771512424,0.046003506108930364,0.042507591745249554,0.03927732981477442,0.03629253367251116,0.033534552580340576,0.030986152021630783,0.028631406910645817,0.02645560406857403,0.024445144295343776,0.02258746310367021,0.02087095075279999,0.019284880302192796,0.017819341074440474,0.016465172526121875,0.015213911443992556,0.014057739433216114,0.012989428834174683,0.012002302963661324,0.011090191978568706,0.010247395999991018,0.009468647219556653,0.008749079227974738,0.00808419489622287,0.007469837291081518,0.006902167499885598,0.00637763678942289,0.0058929681868089825,0.005445131182477795,0.005031327633401704,0.004648971022864534,0.004295671911455391,0.003969221443471228,0.0036675796429449826,0.003388861564341654,0.00313132501352126,0.0028933597060181735,0.0026734787339687746,0.002470308189085684,0.0022825770959152484,0.0021091120651856423,0.0019488293755009934,0.0018007271737215053,0.0016638802369814808,0.001537432188619224,0.0014205936957331856,0.0013126349218704205
7,0.000473260766682442,0.0006278604868766007,0.0008341846969142983,0.001151752200497073,0.0017623895327839182,0.002643258726180098,0.004279845312386394,0.007243286116501644,0.012113840667543532,0.02034605687505484,0.03383018026968747,0.05559836526057015,0.09011753203953164,0.14355638469857207,0.2214128690366971,0.3262921504634207,0.4511787361416161,0.5740006899151695,0.6643373991920496,0.7044017927825783,0.7007971872412708,0.6718313337405961,0.6321414635388369,0.5895076063542998,0.5473882287935596,0.5071854153416823,0.46940573778782557,0.43417124289419984,0.4014381689567926,0.3710934676335095,0.3429966615724888,0.31699990218729296,0.29295655540342735,0.2707261211470025,0.25017561322776355,0.23118041531859326,0.2136243332983075,0.19739928663646264,0.18240500492827955,0.16854857088718175,0.15574393894341482,0.14391148081794147,0.13297753768331133,0.12287398891855275,0.11353785174520879,0.1049108912687107,0.09693928176145869,0.08957327283195352,0.08276688456407821,0.0764776161112821,0.07066619603479138,0.06529633202809246,0.060334478794178616,0.05574964753322144,0.051513193419827165,0.04759865036940173,0.04398156290182021,0.04063932721532441,0.037551063784783706,0.03469747549854666,0.032060728082426986,0.029624348096303148,0.027373110382824462,0.025292946614068085,0.02337085567830411,0.02159482731080454,0.01995376264026048,0.01843740560752567,0.017036280055914618,0.015741630967145582,0.014545365921675697,0.013440008040609065,0.01241864865818833,0.011474905665871192,0.010602879896640176,0.009797122519445397,0.009052598253807102,0.008364653968457494,0.007728988682360998,0.0071416307375801605,0.006598908347807829,0.006097430230306292,0.005634060903521117,0.005205905576287855,0.004810286590448167,0.0044447312260119535,0.004106955154998613,0.0037948471794032315,0.003506457950585466,0.0032399839231319182,0.00299376095346981,0.0027662495034899382,0.0025560275062620277,0.0023617818955394255,0.0021822975455575884,0.002016453528567318,0.001863212721293854,0.001721617743050926,0.001590783512630493,0.0014698912983226995,0.0013581859691966561
8,0.0003814852492370295,0.0005095801887501762,0.0007064467930878263,0.0009668090553612633,0.0013642618371604244,0.0019666403171624664,0.00307151001226626,0.0049521034185917665,0.008326042700733984,0.013998024536376604,0.023839279216983374,0.04053669715415093,0.06836825605223637,0.1138478136026357,0.18486237888906665,0.2874875512912934,0.4179802766340999,0.5534097076439449,0.6569975282765337,0.7059108548725321,0.7074487204874756,0.6815485427146174,0.6435321532744939,0.601608171245114,0.5595752331413455,0.5190884820236341,0.48081833995424067,0.44498851175475335,0.41161572767487997,0.3806225778148547,0.35188907868215896,0.325278983910948,0.30065199222603667,0.27787065087854573,0.2568027335123707,0.23732353363112865,0.21931587442040057,0.20267034548365265,0.1872851385046166,0.17306561751613728,0.15992406706044993,0.14777919462859104,0.1365556923255563,0.12618388224363625,0.11659928098849782,0.10774229402079924,0.09955775650276756,0.0919947016574131,0.08500597467608496,0.07854800804369724,0.07258052722260055,0.0670663014325126,0.061970930667407394,0.05726261055540061,0.05291195497191203,0.04889180169838253,0.04517706245055147,0.04174453018649703,0.0385727703412765,0.035641984807055674,0.03293386687799532,0.03043149822342843,0.028119254203182235,0.025982688300362662,0.024008451620707392,0.022184209496805076,0.020498572226557876,0.01894101311261433,0.01750180123171951,0.016171941268934016,0.014943125250173373,0.0138076764351568,0.012758501367193208,0.011789049154783801,0.01089325764464674,0.010065532554982928,0.00930070463030404,0.008593992136346647,0.007940976781560348,0.0073375760867177165,0.006780024698925186,0.006264836497115338,0.005788797106338251,0.0053489312822640675,0.004942488212616327,0.004566924489890312,0.004219898395808655,0.0038992427815204935,0.0036029535182805026,0.003329177131460367,0.0030762059863073416,0.002842455594685248,0.0026264668571883763,0.0024268882623277835,0.0022424759472662492,0.002072075643022754,0.0019146240875875906,0.001769137182404041,0.0016347072531085161,0.0015104890760285292,0.00139570820266707
9,0.0004166666666666667,0.000605902394106814,0.0007807073880528677,0.0011629831635170168,0.001957425143930715,0.0031317332826611938,0.005095918385611789,0.008663822766687994,0.014571140251878579,0.024334130362344508,0.03990019311365236,0.06537396237510384,0.1050644127753039,0.16474029962837874,0.24979910765285154,0.3601265078268681,0.48499205603103357,0.600111968291135,0.6771991129180158,0.7046856530157766,0.6933034265479603,0.66094727196266,0.6202608293610163,0.5777031033841709,0.5360910431517621,0.4965543184049872,0.4594816619677734,0.424945856080005,0.39288193200116633,0.3631682145920628,0.3356616875636115,0.3102143493230012,0.286681440238403,0.2649242356643556,0.2448120858613686,0.22622266922653414,0.20904200204396894,0.19316418575190325,0.1784909883183023,0.16493140683046847,0.15240119564388213,0.14082241730840628,0.13012293233294392,0.12023608460513505,0.11110021452312395,0.10265833998616597,0.09485777976891374,0.08764984324174067,0.08098953378123412,0.0748352592201353,0.06914858342798623,0.06389399039461933,0.0590386595435474,0.05455226168799485,0.050406765248799,0.0465762728507363,0.04303685135776105,0.03976638332590925,0.03674443389260669,0.03395212474869863,0.03137200308544214,0.028987946497257576,0.026785057470310077,0.024749570360111283,0.02286876355944919,0.02113088037362514,0.019525064848756716,0.018041278559784983,0.016670249549520295,0.015403406938353811,0.014232838075209376,0.013151222993667227,0.012151804818393402,0.011228336745605428,0.010375045085792638,0.009586599839776305,0.008858072763049616,0.008184908560905356,0.00756289975922831,0.006988161782132119,0.006457100515933787,0.005966395032701843,0.005512979910140874,0.005094021123985274,0.004706901563392477,0.004349199938970624,0.004018682040878277,0.0037132819206218922,0.0034310891285254876,0.0031703414396983963,0.0029294105418852774,0.0027067888572086685,0.0025010848948368207,0.002311014412406071,0.0021353892654783755,0.001973110117681553,0.0018231626803676337,0.0016846112364465274,0.0015565896904360832,0.0014382977701107734,0.0013289945432088843
