,Susceptible,Infected,Recovered,Dead
55,0.000162057988593768,0.053395485191832875,0.7471914132786106,0.19925104354096285
56,0.00015675741705838288,0.04934272888878897,0.7503951423901204,0.2001053713040322
57,0.00015201777010115502,0.045597421140198234,0.7533557061234477,0.20089485496625276
58,0.00014777070954200317,0.042136264194102324,0.7560915513918597,0.20162441370449596
59,0.00014395564479145943,0.03893772318010109,0.7586197272435059,0.2022985939316016
60,0.00014052030503767894,0.03598189155816719,0.760955990634312,0.20292159750248318
61,0.00013742298041580575,0.03325036512436835,0.763114904127802,0.20349730776741384
62,0.00013462313077527857,0.030726137224556884,0.7651099260352641,0.20402931360940377
63,0.00013208778567038232,0.028393486140595465,0.7669534942687375,0.20452093180499664
64,0.00012978796458095536,0.02623788101499963,0.7686571034371734,0.2049752275832462
65,0.0001277032264001165,0.024245886796040502,0.770231376298073,0.2053950336794862
66,0.00012580841297110017,0.022405094212970437,0.7716861295058356,0.20578296786822284
67,0.00012408362824869914,0.02070403183750709,0.7730304351586139,0.20614144937563042
68,0.00012251081885067538,0.019132098227254573,0.7742726770688644,0.2064727138850305
69,0.00012107545754023335,0.017679494123293664,0.7754206029624995,0.2067788274566666
70,0.00011976428144295745,0.016337163746020622,0.7764813726098971,0.20706169936263927
71,0.00011856639908078256,0.015096737183685233,0.7774616024346583,0.2073230939825756
72,0.00011747086361791158,0.013950480693188026,0.7783674066656795,0.20756464177751455
73,0.00011646781746572069,0.012891247206657927,0.7792044355072706,0.2077878494686056
74,0.0001155503855363584,0.011912429850881288,0.7799779103396702,0.20799410942391217
75,0.00011470906743360223,0.011007926500317063,0.7806926561307233,0.20818470830152613
76,0.00011393693432998358,0.010172096219396586,0.7813531317207423,0.20836083512553125
77,0.00011322801593935053,0.009399725825113078,0.781963457493906,0.2085235886650416
78,0.00011257637833593875,0.008685998300007896,0.7825274410434127,0.20867398427824344
79,0.00011197826105823483,0.008026460546485002,0.7830486009414134,0.20881296025104354
80,0.00011142842706821368,0.007416999378942161,0.7835301885742023,0.2089413836197873
81,0.00011092276063257845,0.006853813092578191,0.7839752085369387,0.20906005560985036
82,0.00011045790291425315,0.006333388155260577,0.7843864373224934,0.2091697166193317
83,0.0001100295780776303,0.005852478980297394,0.7847664406118091,0.2092710508298158
84,0.00010963546479167126,0.005408084691080753,0.7851175893506269,0.2093646904935006
85,0.00010927358031682203,0.004997432139033462,0.7854420744320917,0.20945121984855788
86,0.00010894127276623562,0.004617959604017506,0.7857419203604339,0.2095311787627824
87,0.00010863483524048367,0.004267301111637927,0.786018997936675,0.2096050661164466
88,0.00010835274467048465,0.0039432683177234445,0.786275036003373,0.20967334293423287
89,0.00010809273853358019,0.003643839931713367,0.7865116321024368,0.20973643522731647
90,0.00010785367108110513,0.003367147164355626,0.7867302624983393,0.20979473666622378
91,0.00010763353417785035,0.0031114641167678536,0.7869322913282004,0.20984861102085348
92,0.00010743060794337779,0.0028751957701279684,0.7871189791752068,0.20989839444672181
93,0.00010724367759612204,0.002656867821945499,0.7872914909214143,0.20994439757904387
94,0.00010707159717301375,0.0024551179479007494,0.787450902990731,0.209986907464195
95,0.00010691307301456717,0.002268687508018739,0.7875982100676053,0.2100261893513614
96,0.00010676706598929457,0.0020964132644345876,0.7877343313180865,0.21006248835148977
97,0.00010663219551810795,0.0019372207268087455,0.7878601161139523,0.21009603096372065
98,0.00010650781401188175,0.0017901163330775068,0.7879763493575608,0.21012702649534962
99,0.00010639316408349215,0.0016541821416920061,0.7880837563375457,0.2101556683566789
100,0.00010628723624262359,0.0015285702267642822,0.7881830072660473,0.2101821352709459
