,Susceptible,Infected,Recovered,Dead
0,0.9995625546806649,0.0004374453193350831,0.0,0.0
1,0.9993865837146044,0.00047687415967227075,2.6427508204522166e-05,0.00011011461751884239
2,0.9992089435034587,0.0005066833813195964,5.5039957784858415e-05,0.0002293331574369101
3,0.9990219087930974,0.0005366462434716739,8.544096066403421e-05,0.0003560040027668091
4,0.9988270570099779,0.0005651376911150549,0.00011763973527233464,0.0004901655636347276
5,0.9986181100493258,0.0005988919675215315,0.0001515479967392379,0.0006314499864134914
6,0.9983997906349557,0.0006315548719599968,0.00018748151479052981,0.0007811729782938743
7,0.9981391188479817,0.0006964446486263507,0.00022537480710812968,0.0009390616962838733
8,0.9978643993516813,0.0007552663038524668,0.0002671614860257106,0.0011131728584404612
9,0.997574077428937,0.0008114556724025129,0.00031247746425685873,0.0013019894344035775
10,0.9972697395066211,0.0008642423362736332,0.0003611648046010095,0.001504853352504206
11,0.9969482675593967,0.0009177991592531163,0.0004130193447774274,0.0017209139365726143
12,0.9966065503763011,0.0009749986029802855,0.0004680872943326144,0.0019503637263858932
13,0.9962493164970884,0.001029982915269326,0.0005265872105114317,0.0021941133771309646
14,0.9958703286668161,0.0010896760418079713,0.0005883861854275911,0.0024516091059482953
15,0.9954680605103994,0.001154144625264083,0.0006537667479360693,0.002724028116400289
16,0.9950409921629568,0.0012234281388751186,0.0007230154254519143,0.00301256427271631
17,0.9945844874421353,0.0013006701366451976,0.0007964211137844216,0.00331842130743509
18,0.9941032955409672,0.001378654295453279,0.0008744613219831334,0.003643588841596389
19,0.9935881165932131,0.001466450411616865,0.00095718057971033,0.003988252415459709
20,0.9930343639556451,0.0015656034215836782,0.001045167604407342,0.004354865018363927
21,0.9924483783477057,0.0016662519688318824,0.0011391038097023625,0.004746265873759844
22,0.9918193719002049,0.0017787203059950584,0.0012390789278322754,0.005162828865967816
23,0.9911505993438896,0.0018960895674517248,0.001345802146191979,0.00560750894246658
24,0.9904344494430543,0.0020244517023771716,0.0014595675202390827,0.00608153133432951
25,0.9896664625505964,0.0021648585670980824,0.0015810346223817128,0.006587644259923803
26,0.988845316392091,0.0023148985698032624,0.0017109261364075977,0.007128858901698326
27,0.987971264911948,0.00247133149330722,0.0018498200505957935,0.007707583544149141
28,0.9870337784736889,0.0026427051686412134,0.001998099940194227,0.008325416417475945
29,0.9860316741271447,0.0028255709129063754,0.0021566622503126995,0.00898609270963625
30,0.9849576562555975,0.003023661801452536,0.002326196505087082,0.009692485437862844
31,0.9838045241227014,0.003239458775898424,0.0025076162131742346,0.010448400888225977
32,0.9825743670639647,0.00346538361410648,0.002701983739728139,0.011258265582200581
33,0.9812616735985068,0.0037038081591912264,0.0029099067565745286,0.012124611485727202
34,0.979861040514106,0.003956260714242818,0.0031321352461260014,0.013050563525525012
35,0.9783671792090948,0.0042236811978390715,0.003369510888980571,0.014039628704085714
36,0.9767703985286857,0.004511120706917852,0.0036229317608509146,0.015095549003545481
37,0.9750702575358935,0.00481281428056554,0.0038935990032659866,0.016223329180274946
38,0.9732618989799842,0.005129200409499329,0.004182367860099919,0.017426532750416324
39,0.9713391524856291,0.005461894776909791,0.004490119884669879,0.01870883285279116
40,0.9692990288188996,0.005808831062797229,0.004817833571284466,0.020074306547018608
41,0.9671386966038037,0.006168425648426012,0.005166363435052301,0.021526514312717914
42,0.9648481463699675,0.0065467639312499284,0.00553646897395786,0.023068620724824417
43,0.9624294526884604,0.0069359607940700195,0.005929274809832856,0.0247053117076369
44,0.9598804317032237,0.0073348339331448425,0.006345432457477057,0.0264393019061544
45,0.9571962064885303,0.007745260628563244,0.006785522493465748,0.028273010389440616
46,0.9543736437658382,0.008166792556400833,0.007250238131179543,0.030209325546581428
47,0.9514170514396201,0.008591679190134675,0.007740245684563591,0.032251023685681626
48,0.9483265644450526,0.00901874563576052,0.008255746435971672,0.0343989434832153
49,0.945105345710677,0.00944415322305033,0.008796871174117303,0.036653629892155426
50,0.9417553019182704,0.00986650951631124,0.009363520367500327,0.03901466819791802
51,0.9382812742615733,0.010281919222952069,0.009955510938479,0.04148129557699583
52,0.9346923058399967,0.010683492685413295,0.010572426091856121,0.04405177538273383
53,0.9309987136425659,0.011065202150365869,0.01121343565298092,0.04672264855408717
54,0.9272025298298356,0.011431173296482827,0.011877347782002872,0.049488949091678634
55,0.9233179956481868,0.011772043756221887,0.01256321817979184,0.05234674241579934
56,0.9193563176441333,0.01208438819584675,0.013269540805165151,0.05528975335485481
57,0.9153297731198987,0.012364772379368753,0.013994604096915959,0.058310850403816485
58,0.9112502616913728,0.012611204370290665,0.014736490439678087,0.06140204349865869
59,0.9071305997431054,0.012821392963767794,0.015493162701895526,0.06455484459123136
60,0.9029895871371106,0.012987773750994356,0.01626244627972159,0.06776019283217331
61,0.8988351440540031,0.013116006971293765,0.017041712704781255,0.07100713626992186
62,0.8946848823325261,0.013200306531669835,0.017828673123058882,0.07428613801274533
63,0.8905581682721596,0.01323492556721847,0.018620691514959067,0.07758621464566279
64,0.886464940156771,0.01322532675676945,0.019414787048992174,0.08089494603746741
65,0.8824195486923809,0.013170866926560929,0.020208306654398336,0.08420127772665978
66,0.87843564961801,0.013071797253697894,0.020998558669992,0.0874939944583
67,0.8745274564652635,0.012927733257798227,0.021782866505213872,0.09076194377172447
68,0.870702675905824,0.01274491650732028,0.022558530500681764,0.09399387708617406
69,0.8669709636311292,0.012525704664745747,0.02332322549112098,0.09718010621300409
70,0.8633437996738673,0.012269900175936302,0.024074767771005725,0.10031153237919056
71,0.8598265053118799,0.011983525483383543,0.0248109617815619,0.10337900742317462
72,0.8564274794174945,0.01166765847791988,0.025529973310564922,0.10637488879402049
73,0.853150402486466,0.01132776128079332,0.026230032819240114,0.10929180341350048
74,0.8499988051773961,0.010967752592817247,0.026909698496087715,0.11212374373369878
75,0.8469760833629123,0.01059047110352771,0.027567763651656748,0.11486568188190313
76,0.8440844495241133,0.010199058900233145,0.028203191917868405,0.11751329965778505
77,0.8413229130180523,0.009798887147222006,0.028815135451882398,0.12006306438284332
78,0.8386895157360872,0.009394629413548213,0.029403068680715717,0.12251278616964882
79,0.8361845257229324,0.008987284308502923,0.029966746445528606,0.12486144352303588
80,0.8338051211869234,0.008580630708876295,0.030505983504038783,0.1271082646001616
81,0.8315528054639568,0.008172950912091123,0.03102082134657137,0.12925342227738065
82,0.829418866580914,0.0077732750123856165,0.03151119840129683,0.13129666000540346
83,0.8274030665579248,0.007379359781535307,0.03197759490203996,0.13323997875849986
84,0.8254981751165152,0.006996649690668993,0.03242035648893209,0.1350848187038837
85,0.8237032518983776,0.0066226115046995075,0.03284015547037222,0.13683398112655093
86,0.8220134731618797,0.006259380674740135,0.033237512160654195,0.1384896340027258
87,0.8204202597181248,0.0059121861093257184,0.033613075001138616,0.14005447917141084
88,0.8189231272606702,0.005576540872889495,0.03396780616769815,0.14153252569874228
89,0.8175148537296719,0.005256086733291843,0.03430239862007151,0.14292666091696463
90,0.8161942437769435,0.0049473097986997405,0.034617763824069024,0.14424068260028758
91,0.8149524376171828,0.004655449920863422,0.03491460241199101,0.1454775100499625
92,0.8137884996139318,0.0043761984486468,0.03519392940724282,0.14664137253017842
93,0.8126948366603465,0.004113239883151819,0.03545650131416162,0.14773542214234014
94,0.8116697444723976,0.0038632277073234623,0.03570329570715072,0.14876373211312807
95,0.8107077774226208,0.003627594167830203,0.03593508936959014,0.14972953903995892
96,0.8098083546428773,0.0034024627555464745,0.03615274501965994,0.15063643758191647
97,0.8089624120730631,0.003193641871141007,0.03635689278499273,0.15148705327080306
98,0.8081676202619875,0.0029984047021628835,0.036548511297261194,0.15228546373858834
99,0.807422655430869,0.0028138640756108215,0.03672841557939097,0.15303506491412908
100,0.8067234021476851,0.0026408194953553015,0.03689724742392763,0.15373853093303175
